flow_id,src2dst_min_length,src2dst_max_length,src2dst_stddev_length,src2dst_mean_length,src2dst_min_time,src2dst_max_time,src2dst_mean_time,src2dst_stddev_time,dst2src_min_length,dst2src_max_length,dst2src_stddev_length,dst2src_mean_length,dst2src_min_time,dst2src_max_time,dst2src_mean_time,dst2src_stddev_time,bidirectional_min_length,bidirectional_max_length,bidirectional_stddev_length,bidirectional_mean_length,bidirectional_min_time,bidirectional_max_time,bidirectional_mean_time,bidirectional_stddev_time,label,browser,doh_server
"(('192.168.20.191', 65125), ('8.8.4.4', 443))",1,512,53.60203076722703,87.48383437322745,1.7881393432617188e-05,25.37883996963501,0.16915180937521304,1.0261903409307798,26,45727,1179.8101852359125,204.00499168053244,0.0,25.37883996963501,0.1240185664387678,0.8888783248009375,1,45727,898.6467620220249,154.70650347972162,0.0,25.37883996963501,0.07154758790337118,0.6723944336388834,Benign,chrome,Google
"(('192.168.20.191', 65215), ('8.8.4.4', 443))",0,567,154.8200344127192,82.08333333333333,4.601478576660156e-05,45.04782199859619,20.475988908247515,22.414400771425555,26,497,198.4557570341561,201.75,0.0,45.04782199859619,34.29441571235657,83.97892146078642,0,567,183.22731101012204,129.95,0.0,45.04782199859619,12.63611888885498,19.635040204823593,Benign,chrome,Google
"(('192.168.20.191', 49793), ('8.8.4.4', 443))",0,567,53.01716412966363,86.20451108870968,1.5974044799804688e-05,45.1384379863739,0.32699357341052454,2.717699549010832,26,497,199.68883522623895,169.1646726330664,0.0,45.1384379863739,0.24021442677311156,3.0707499716093403,0,567,160.3254628481067,133.6748423265592,0.0,45.03438186645508,0.13987568760175267,1.7844732207249667,Benign,chrome,Google
"(('192.168.20.191', 54136), ('8.8.4.4', 443))",0,512,53.38281633666842,86.41661016949152,1.9073486328125e-05,45.030898094177246,0.30646641167918476,2.0802073266038597,26,17845,362.12505956874725,177.6660477453581,0.0,45.030898094177246,0.20393534546728379,1.9974235764919663,0,17845,277.25379004113427,137.60863095238096,0.0,45.030898094177246,0.1345095174939598,1.386368173357431,Benign,chrome,Google
"(('192.168.20.191', 54139), ('8.8.4.4', 443))",0,512,115.94692643917958,76.3157894736842,3.0040740966796875e-05,45.03133296966553,13.584014508459303,19.887854157646718,26,44520,9888.848489803737,2627.5789473684213,0.0,45.03133296966553,14.406972275839912,54.85939051829356,0,44520,7108.348612528082,1351.9473684210527,0.0,45.03133296966553,7.010180544208836,15.460158747201875,Benign,chrome,Google
"(('192.168.20.191', 54894), ('8.8.4.4', 443))",0,567,154.8200344127192,82.08333333333333,3.910064697265625e-05,45.02857685089111,20.473854823545977,22.412715303410458,26,497,198.4557570341561,201.75,9.5367431640625e-07,45.02857685089111,34.29366799763271,83.9788321752123,0,567,183.22731101012204,129.95,9.5367431640625e-07,45.02857685089111,12.63588567783958,19.633546804697787,Benign,chrome,Google
"(('192.168.20.191', 55747), ('8.8.4.4', 443))",1,512,122.39024654350358,113.64285714285714,3.1948089599609375e-05,2.3084421157836914,0.18850462253277117,0.6123134442302868,26,48499,10927.278315783016,3319.3684210526317,0.0,2.3084421157836914,0.13331316577063668,0.539160850101163,1,48499,8441.866746804222,1959.3636363636363,0.0,2.3010780811309814,0.0765800029039383,0.3997504169489286,Benign,chrome,Google
"(('192.168.20.191', 55770), ('8.8.4.4', 443))",1,567,55.216731597035604,86.9054054054054,1.8835067749023438e-05,5.669891119003296,0.15332785803140084,0.4641247095783225,26,962,201.421228281617,172.83489681050656,0.0,5.669891119003296,0.12600865274527823,0.49188609478201506,1,962,159.21485464465906,133.7840327533265,0.0,5.669891119003296,0.06963738355035973,0.3216093295491271,Benign,chrome,Google
"(('192.168.20.191', 55802), ('8.8.4.4', 443))",0,567,110.36793737313386,90.72,2.5987625122070312e-05,45.028863191604614,4.484375089406967,11.969268954422297,26,497,194.47465133505347,167.75862068965517,0.0,45.028863191604614,2.234616211482457,7.921163170419385,0,567,165.60777720583124,132.09259259259258,0.0,45.028863191604614,2.0306604178446643,8.358026777738063,Benign,chrome,Google
"(('192.168.20.191', 56232), ('8.8.4.4', 443))",1,567,181.21787540788281,140.71428571428572,4.9114227294921875e-05,0.030939102172851562,0.011105020840962728,0.012847040907036643,26,497,203.32089847111644,223.42857142857142,9.5367431640625e-07,0.030939102172851562,0.006647348403930664,0.01117366324003488,1,567,196.9773243968214,182.07142857142858,9.5367431640625e-07,0.02608799934387207,0.00512539423429049,0.009057466536457233,Benign,chrome,Google
"(('192.168.20.191', 56242), ('8.8.4.4', 443))",1,567,117.97982878441552,106.6,2.3126602172851562e-05,0.615656852722168,0.06833273486087196,0.1514189356654837,26,497,202.25957974840153,187.32,0.0,0.615656852722168,0.05301488439242045,0.15411086610054842,1,567,174.70642747898296,151.44444444444446,0.0,0.615656852722168,0.02950731732628562,0.10453086461534891,Benign,chrome,Google
"(('192.168.20.191', 56252), ('8.8.4.4', 443))",1,567,90.05405503671658,93.81395348837209,3.314018249511719e-05,2.0285041332244873,0.20367683115459623,0.45597180436792184,26,497,202.1812787353313,184.53061224489795,0.0,2.0285041332244873,0.17717264592647552,0.5087222279033717,1,567,166.1644822478033,142.1304347826087,0.0,2.0285041332244873,0.09400469130212134,0.32500188249681705,Benign,chrome,Google
"(('192.168.20.191', 56293), ('8.8.4.4', 443))",1,567,85.83578740828327,91.24,3.600120544433594e-05,5.757360219955444,0.3557888974948805,1.0737208426062783,26,497,197.1478764965542,172.23076923076923,0.0,5.757360219955444,0.27197133004665375,0.9626668898316645,1,567,163.65764810878548,137.01739130434783,0.0,5.757360219955444,0.15292680681797496,0.7253471380653366,Benign,chrome,Google
"(('192.168.20.191', 56301), ('8.8.4.4', 443))",1,567,181.21787540788281,140.71428571428572,4.9114227294921875e-05,0.05087709426879883,0.014277021090189615,0.019659952247137725,26,497,203.13150460542874,223.14285714285714,0.0,0.05087709426879883,0.0058614810307820635,0.011727886691349602,1,567,196.84963960405133,181.92857142857142,0.0,0.04964303970336914,0.0065893943493182845,0.014748180659335829,Benign,chrome,Google
"(('192.168.20.191', 56345), ('8.8.4.4', 443))",1,567,57.113649600247484,92.18243243243244,1.6927719116210938e-05,4.763895034790039,0.09900215086495634,0.4317387496897993,26,497,203.83391260368666,179.42314049586776,0.0,4.763895034790039,0.07257449508502783,0.5809306949744334,1,567,164.92759553039483,142.4976167778837,0.0,4.763895034790039,0.04185163724513454,0.2843891930574063,Benign,chrome,Google
"(('192.168.20.191', 56444), ('8.8.4.4', 443))",1,567,140.82932723081518,113.15384615384616,2.7179718017578125e-05,12.102152109146118,1.0197593172391255,3.341545161611764,26,497,200.70238884699128,190.13333333333333,0.0,12.102152109146118,0.8721672807421003,3.1192063050157137,1,567,179.61453554083818,154.39285714285714,0.0,12.092818975448608,0.4532263632173891,2.28274597773368,Benign,chrome,Google
"(('192.168.20.191', 56667), ('8.8.4.4', 443))",0,567,72.05772078447762,94.85263157894737,2.193450927734375e-05,45.02353882789612,0.531729244171305,4.61637221704698,26,497,203.66337145460096,183.54621848739495,0.0,45.02353882789612,0.04180455005775064,0.17449599711598715,0,567,165.26402838646447,144.1728971962617,0.0,45.02353882789612,0.23465985423522376,3.078055828079795,Benign,chrome,Google
"(('192.168.20.191', 56757), ('8.8.4.4', 443))",1,567,151.58261528354214,114.72727272727273,3.600120544433594e-05,28.953104972839355,2.91064658164978,8.680849223684978,26,497,198.43728018360528,187.75,9.5367431640625e-07,28.953104972839355,2.6414958130229604,8.32877303250537,1,567,181.285422847128,152.82608695652175,9.5367431640625e-07,28.953104972839355,1.3230211734771729,6.029394974737455,Benign,chrome,Google
"(('192.168.20.191', 56798), ('8.8.4.4', 443))",1,512,63.65481535397281,92.14492753623189,1.811981201171875e-05,8.135425806045532,0.19494609415096087,0.8285139134397856,26,50908,3845.8969345688256,528.8586387434555,0.0,8.135425806045532,0.14030061521028217,0.7227707592196208,1,50908,2938.5319008070787,345.677811550152,0.0,8.135425806045532,0.08142565517890744,0.5435810972096368,Benign,chrome,Google
"(('192.168.20.191', 56804), ('8.8.4.4', 443))",1,512,141.22397105307584,117.3,4.506111145019531e-05,6.458466053009033,0.7315005726284451,2.0248697865201133,26,37388,9974.672396038079,3703.230769230769,0.0,6.458466053009033,0.5443883339564005,1.7935045231340587,1,37388,7707.431029204432,2144.1304347826085,0.0,6.458466053009033,0.2992502342570912,1.3441126643920438,Benign,chrome,Google
"(('192.168.20.191', 56875), ('8.8.4.4', 443))",1,567,56.73100083563755,87.84046692607004,1.8835067749023438e-05,4.626953840255737,0.17295080086408768,0.5299810926207629,26,497,199.60052504870657,171.15317919075144,0.0,4.626953840255737,0.12835865255375156,0.48553961054230643,1,567,161.02625401685225,135.64510779436154,0.0,4.626953840255737,0.07362967704836264,0.3557828116251372,Benign,chrome,Google
"(('192.168.20.191', 56946), ('8.8.4.4', 443))",1,567,126.86131162629233,102.82352941176471,2.09808349609375e-05,37.028013944625854,3.3297988772392273,9.52643419968366,26,497,197.0371221369212,177.15,0.0,37.028013944625854,2.802608891537315,8.832658448952081,1,567,172.48830747681484,143.0,0.0,37.019712924957275,1.4799106121063232,6.561642008474009,Benign,chrome,Google
"(('192.168.20.191', 57071), ('8.8.4.4', 443))",1,567,181.21787540788281,140.71428571428572,3.814697265625e-05,0.026858091354370117,0.01041718324025472,0.011621707076365081,26,497,203.22592233818028,223.28571428571428,0.0,0.026858091354370117,0.005950808525085449,0.009803453948259088,1,567,196.91332393430656,182.0,0.0,0.02583909034729004,0.0048079307262714095,0.009108173226200283,Benign,chrome,Google
"(('192.168.20.191', 57209), ('8.8.4.4', 443))",1,567,64.74355081633377,92.77707006369427,1.7881393432617188e-05,7.146681070327759,0.1542046803694505,0.676233494754724,26,497,202.7592995801927,176.47663551401868,0.0,7.146681070327759,0.11270295286402456,0.6027383906401593,1,567,164.91735912416013,141.0566037735849,0.0,7.146681070327759,0.06501602739901156,0.44545379802767854,Benign,chrome,Google
"(('192.168.20.191', 57229), ('8.8.4.4', 443))",1,567,127.85219432512686,115.9375,3.1948089599609375e-05,1.3439350128173828,0.11165960629781087,0.3355023779666404,26,497,204.9415221471725,200.85,0.0,1.3439350128173828,0.07462195346229955,0.303065368915094,1,567,179.94208601932914,163.11111111111111,0.0,1.3159339427947998,0.04785411698477609,0.2217069731352164,Benign,chrome,Google
"(('192.168.20.191', 57349), ('8.8.4.4', 443))",1,567,74.6396188517329,93.70370370370371,1.9073486328125e-05,1.6767480373382568,0.12217717468738556,0.3101967294859822,26,497,199.21896378662817,175.68867924528303,0.0,1.6767480373382568,0.09283378918965658,0.28438448010692574,1,567,162.97405023697746,140.1764705882353,0.0,1.6767480373382568,0.05254932244618734,0.21124263874913396,Benign,chrome,Google
"(('192.168.20.191', 57430), ('8.8.4.4', 443))",1,567,74.45406239693982,95.44444444444444,2.5987625122070312e-05,1.161332130432129,0.10496970117092133,0.2685717206279684,26,497,202.9431550815763,180.6936936936937,0.0,1.161332130432129,0.07590983564203435,0.2417464470596485,1,567,167.09799265492558,144.72916666666666,0.0,1.1446399688720703,0.043981308712385085,0.18024317644278867,Benign,chrome,Google
"(('192.168.20.191', 57510), ('8.8.4.4', 443))",1,567,181.21787540788281,140.71428571428572,4.696846008300781e-05,0.05047178268432617,0.012945810953776041,0.019399986430161158,26,497,203.22592233818028,223.28571428571428,0.0,0.05047178268432617,0.004582842191060384,0.009734994745221248,1,567,196.91332393430656,182.0,0.0,0.04938983917236328,0.005974989670973558,0.014131584406516972,Benign,chrome,Google
"(('192.168.20.191', 57515), ('8.8.4.4', 443))",1,567,73.36695242375987,95.15116279069767,1.9073486328125e-05,2.367521047592163,0.10968488244449391,0.3188592628661942,26,497,203.30256545177497,182.8495575221239,0.0,2.367521047592163,0.08319009627614703,0.29444356572674646,1,567,166.38342679182966,144.9497487437186,0.0,2.367521047592163,0.047184827351810954,0.21552781989251282,Benign,chrome,Google
"(('192.168.20.191', 57596), ('8.8.4.4', 443))",1,567,57.986203203057876,87.09718670076727,1.6927719116210938e-05,3.635978937149048,0.16606662823603704,0.41278287790472645,26,497,198.80808798944665,169.81453154875717,0.0,3.635978937149048,0.12404964755778111,0.3797950407364843,1,567,160.40470519961977,134.4288840262582,0.0,3.635978937149048,0.0709522269250007,0.2813981158944792,Benign,chrome,Google
"(('192.168.20.191', 57741), ('8.8.4.4', 443))",1,567,116.16994354097334,103.14285714285714,3.600120544433594e-05,2.0239500999450684,0.17795970439910888,0.4596029948900361,26,497,199.73777187801235,183.23076923076923,0.0,2.0239500999450684,0.14133447647094727,0.4271771402002575,1,567,172.2931456028628,147.4468085106383,0.0,2.0239500999450684,0.07737378452135169,0.31513971616650266,Benign,chrome,Google
"(('192.168.20.191', 57900), ('8.8.4.4', 443))",1,567,77.28446617889672,94.11267605633803,2.002716064453125e-05,3.7257959842681885,0.1390676839011056,0.5218625961373712,26,497,202.7746125092115,177.0,0.0,3.7257959842681885,0.10668602356543908,0.4913187618563373,1,567,165.82582382303465,140.8957055214724,0.0,3.7257959842681885,0.06009097452516909,0.349774237280088,Benign,chrome,Google
"(('192.168.20.191', 57965), ('8.8.4.4', 443))",1,567,76.23278524134982,95.54054054054055,1.9073486328125e-05,1.5315020084381104,0.09349908240853924,0.25157485478736835,26,497,203.1828946963463,179.6039603960396,0.0,1.5315020084381104,0.0679931402206421,0.23131722976466704,1,567,167.35702518135005,144.05714285714285,0.0,1.5315020084381104,0.039226626527720486,0.16821916254545952,Benign,chrome,Google
"(('192.168.20.191', 58025), ('8.8.4.4', 443))",1,567,117.97982878441552,106.6,2.9087066650390625e-05,7.1092917919158936,0.4833140624196906,1.5893854760147539,26,497,203.110563589555,195.375,0.0,7.1092917919158936,0.3980926949044932,1.4655919388434375,1,567,175.45091111403156,155.02272727272728,0.0,7.1092917919158936,0.21355737641800282,1.0834200774182696,Benign,chrome,Google
"(('192.168.20.191', 58051), ('8.8.4.4', 443))",1,567,162.21385062112708,132.66666666666666,2.384185791015625e-05,0.0264739990234375,0.008872747421264648,0.011635635339445206,26,497,205.336212101032,216.2,9.5367431640625e-07,0.0264739990234375,0.0049750010172526045,0.00934812318299992,1,567,190.77438052822495,176.6315789473684,9.5367431640625e-07,0.02550816535949707,0.003943443298339844,0.008406311926101268,Benign,chrome,Google
"(('192.168.20.191', 58055), ('8.8.4.4', 443))",1,567,101.83900693414745,96.5,3.3855438232421875e-05,2.031883955001831,0.13807941305226293,0.42932384518156563,26,497,198.86739028726552,174.60526315789474,0.0,2.031883955001831,0.10685226723954484,0.39279266631488313,1,567,167.86901973106035,140.14705882352942,0.0,2.031883955001831,0.05976571609724814,0.29058050377524947,Benign,chrome,Google
"(('192.168.20.191', 58087), ('8.8.4.4', 443))",1,567,104.73067987042981,95.64285714285714,2.9802322387695312e-05,1.1721081733703613,0.17418733349552862,0.311998489660046,26,497,199.15284229790967,175.1851851851852,0.0,1.1721081733703613,0.11407388173616849,0.29212121929579504,1,567,163.2040410292112,134.6909090909091,0.0,1.1721081733703613,0.08709366674776431,0.23715689692803812,Benign,chrome,Google
"(('192.168.20.191', 58102), ('8.8.4.4', 443))",1,567,121.06979283389438,103.0,3.814697265625e-05,4.087412118911743,0.39846277236938477,1.0276428668108923,26,497,198.30651648433349,181.2173913043478,0.0,4.087412118911743,0.32373881340026855,0.9561969151861023,1,567,172.28449846895225,145.83333333333334,0.0,4.087412118911743,0.17493487567436405,0.7090254159304106,Benign,chrome,Google
"(('192.168.20.191', 58115), ('8.8.4.4', 443))",0,567,129.9919081857468,90.52941176470588,1.811981201171875e-05,45.034005880355835,9.784254863858223,17.301082535109526,26,497,194.47694021867122,173.11764705882354,9.5367431640625e-07,45.034005880355835,6.968301489949226,20.96325810529981,0,567,170.48399452014039,131.8235294117647,9.5367431640625e-07,45.034005880355835,4.743881146113078,13.001511160963199,Benign,chrome,Google
"(('192.168.20.191', 58117), ('8.8.4.4', 443))",1,567,56.23196567385379,88.33614864864865,1.6927719116210938e-05,22.212793111801147,0.22160060393628736,1.1651418710555805,26,497,200.40424614976808,171.94223363286264,0.0,22.212793111801147,0.16830366068450223,1.0361346693548892,1,567,160.93557915865802,135.84099197665938,0.0,22.193161964416504,0.09559558899733273,0.7724452223314604,Benign,chrome,Google
"(('192.168.20.191', 58309), ('8.8.4.4', 443))",0,567,175.78569161055174,123.125,3.600120544433594e-05,45.02841401100159,6.441526583262852,15.753034526172705,26,497,203.13150460542874,223.14285714285714,0.0,45.02841401100159,0.005963325500488281,0.009783691986509482,0,567,195.5144325448465,169.8,0.0,45.02841401100159,3.220763291631426,11.595359352909908,Benign,chrome,Google
"(('192.168.20.191', 58447), ('8.8.4.4', 443))",1,567,97.19028975234784,97.44117647058823,3.600120544433594e-05,4.573458194732666,0.28380527640833997,0.9175708163662496,26,497,200.8996552699962,177.3181818181818,0.0,4.573458194732666,0.21740608991578567,0.8222162149461008,1,567,168.68281188562463,142.5,0.0,4.573458194732666,0.12174140323292125,0.6167445563057128,Benign,chrome,Google
"(('192.168.20.191', 58457), ('8.8.4.4', 443))",1,567,181.21787540788281,140.71428571428572,4.792213439941406e-05,0.030256986618041992,0.01367966334025065,0.013867354095846994,26,497,203.22592233818028,223.28571428571428,0.0,0.030256986618041992,0.009241859118143717,0.013633934235241297,1,567,196.91332393430656,182.0,0.0,0.029726028442382812,0.006313690772423377,0.01068179811747235,Benign,chrome,Google
"(('192.168.20.191', 58467), ('8.8.4.4', 443))",1,567,76.68545055775681,89.82432432432432,3.790855407714844e-05,5.0620200634002686,0.23971632735369958,0.7530781896854855,26,497,198.58115865373927,170.1530612244898,0.0,5.0620200634002686,0.18013404079319276,0.6717082983120252,1,567,163.03465731619386,135.59302325581396,0.0,5.0620200634002686,0.10233504033228111,0.506028510678676,Benign,chrome,Google
"(('192.168.20.191', 58532), ('8.8.4.4', 443))",0,567,54.77023343490995,85.08053097345133,1.5974044799804688e-05,45.02802896499634,0.33150602485143155,2.381446824489764,26,497,199.204616772282,169.15978994748687,0.0,45.02802896499634,0.2809453858985557,2.9476401986376266,0,567,156.86983301714457,130.58505887129516,0.0,45.02802896499634,0.15201880668451107,1.6210042105784424,Benign,chrome,Google
"(('192.168.20.191', 58554), ('8.8.4.4', 443))",0,567,87.6339112444492,77.24,1.8835067749023438e-05,45.03584599494934,7.526388552724098,14.721058674628548,26,497,192.59360217694095,159.33928571428572,0.0,45.03584599494934,6.70485819903287,19.850786962034952,0,567,157.7913340731346,120.61320754716981,0.0,45.03584599494934,3.5123146579379125,10.734316887216211,Benign,chrome,Google
"(('192.168.20.191', 59086), ('8.8.4.4', 443))",1,567,102.90513738794746,98.65517241379311,4.315376281738281e-05,1.2121450901031494,0.1280078547341483,0.28460286764012843,26,497,201.5742173096622,175.67567567567568,0.0,1.2121450901031494,0.0981749693552653,0.27102499022508897,1,567,169.97892768983408,141.83333333333334,0.0,1.2121450901031494,0.0551418451162485,0.19644463065701795,Benign,chrome,Google
"(('192.168.20.191', 59104), ('8.8.4.4', 443))",1,567,113.47673333447902,106.4090909090909,3.2901763916015625e-05,30.440721035003662,1.460837716148013,6.48012616598689,26,497,203.2914208364787,188.25,0.0,30.440721035003662,1.1358420319027371,5.754534884627825,1,567,174.52673835260887,152.24,0.0,30.440721035003662,0.6263917319628657,4.3033416646710165,Benign,chrome,Google
"(('192.168.20.191', 59109), ('8.8.4.4', 443))",1,567,61.53525076639498,88.20704845814979,1.9073486328125e-05,4.9778361320495605,0.17462397360168727,0.5731000006308389,26,497,199.27230034197484,170.40924092409242,0.0,4.9778361320495605,0.13051740460048447,0.5174790131680874,1,567,161.17749151176452,135.20188679245283,0.0,4.9778361320495605,0.07460519496795136,0.3840130469304992,Benign,chrome,Google
"(('192.168.20.191', 59244), ('8.8.4.4', 443))",1,567,76.43148748412393,93.63513513513513,2.09808349609375e-05,3.188699960708618,0.1313673829379147,0.4233798769020329,26,497,201.3985298347787,179.6161616161616,0.0,3.188699960708618,0.09768278501471694,0.3773084992562481,1,567,165.89092921032912,142.83815028901734,0.0,3.1816940307617188,0.055805911851483724,0.2825497523915497,Benign,chrome,Google
"(('192.168.20.191', 59300), ('8.8.4.4', 443))",0,567,53.195710014025344,87.69776207302709,1.6927719116210938e-05,45.02327084541321,0.21308754543219952,1.322173425657293,26,497,200.67794380055383,172.5334635185514,0.0,45.02327084541321,0.1525735243392939,1.0209608046431207,0,567,161.07456815683773,136.07592630087063,0.0,45.02327084541321,0.09156054903455045,0.8728489705659703,Benign,chrome,Google
"(('192.168.20.191', 59354), ('8.8.4.4', 443))",0,567,79.76949340012645,64.75342465753425,2.09808349609375e-05,45.032220125198364,12.268332249588436,18.175046789037065,26,497,187.14883698098808,151.46575342465752,0.0,45.032220125198364,11.642213804854286,33.799542370628735,0,567,150.2454212958886,108.10958904109589,0.0,45.032220125198364,6.09186153083012,14.200262121276644,Benign,chrome,Google
"(('192.168.20.191', 61740), ('8.8.4.4', 443))",0,567,78.09098859663642,72.15,1.9073486328125e-05,45.034579038619995,8.472280695468564,16.32945376279674,26,497,192.78848972482558,160.64367816091954,0.0,45.034579038619995,7.258784313534582,27.494858520301058,0,567,155.6865313079237,118.25149700598803,0.0,45.034579038619995,4.031989005674799,12.03342708299068,Benign,chrome,Google
"(('192.168.20.191', 61754), ('8.8.4.4', 443))",1,512,53.05923266026325,86.82838126931306,1.5974044799804688e-05,25.077407121658325,0.16029613861513886,0.7397139884310905,26,62449,1072.0986073981126,190.49052594297856,0.0,25.077407121658325,0.11940389480989451,0.6871906738196409,1,62449,813.9480062550834,146.23371219809215,0.0,25.077407121658325,0.06842642433931534,0.48951743456537483,Benign,chrome,Google
"(('192.168.20.191', 63971), ('8.8.4.4', 443))",1,567,283.0,284.0,0.7919609546661377,0.7919609546661377,0.7919609546661377,0.0,128,497,184.5,312.5,0.7918760776519775,0.7919609546661377,0.7918760776519775,0.0,1,567,239.30668085116218,298.25,0.025390148162841797,0.7664859294891357,0.27245036760965985,0.34933589767080814,Benign,chrome,Google
"(('192.168.20.191', 64239), ('8.8.4.4', 443))",1,512,64.1851713423737,90.09022556390977,1.6927719116210938e-05,1.8723230361938477,0.06629934816649466,0.20529740971042731,26,43145,3303.647211548385,473.02247191011236,0.0,1.8723230361938477,0.04915367816127626,0.1896135411762232,1,43145,2506.8506612145748,309.2604501607717,0.0,1.8723230361938477,0.02823069018702353,0.13784356693464778,Benign,chrome,Google
"(('192.168.20.191', 64301), ('8.8.4.4', 443))",1,567,138.3468328291116,124.0,2.288818359375e-05,0.039732933044433594,0.005830923716227214,0.012121807633749189,26,497,206.84813836181849,210.1875,0.0,0.039732933044433594,0.002678537368774414,0.006805116669137814,1,567,184.45401000621314,171.55172413793105,0.0,0.0384979248046875,0.002809856619153704,0.008166955978601523,Benign,chrome,Google
"(('192.168.20.191', 64342), ('8.8.4.4', 443))",1,567,181.21787540788281,140.71428571428572,5.221366882324219e-05,0.7048020362854004,0.12640082836151123,0.2589391684203408,26,497,203.22592233818028,223.28571428571428,0.0,0.7048020362854004,0.005957365036010742,0.009920244820701887,1,567,196.91332393430656,182.0,0.0,0.6969089508056641,0.05833884385915903,0.1845571994276695,Benign,chrome,Google
